last_changed,binary_sensor.bayesianbinary,binary_sensor.bedroom_motion_sensor,binary_sensor.blink_armed_status,binary_sensor.blink_blink_camera_percy_motion_enabled,binary_sensor.hall_motion_sensor,binary_sensor.in_bed_bayesian,binary_sensor.living_room_motion_sensor,binary_sensor.living_room_nest_protect_online,binary_sensor.motion_at_home,binary_sensor.workday_sensor
2017-08-21 17:45:42.614781,,,,,,,True,,,
2017-08-21 17:45:42.623434,,,,,,,,,True,
2017-08-21 17:46:16.615215,,,,,,,False,,,
2017-08-21 17:46:16.620571,,,,,,,,,False,
2017-08-21 17:46:25.627687,,,,,,,True,,,
2017-08-21 17:46:25.634535,,,,,,,,,True,
2017-08-21 17:46:42.617860,,,,,,,False,,,
2017-08-21 17:46:42.622186,,,,,,,,,False,
2017-08-21 17:46:50.629199,,,,,,,True,,,
2017-08-21 17:46:50.633964,,,,,,,,,True,
2017-08-21 17:47:00.630049,,,,,,,False,,,
2017-08-21 17:47:00.633864,,,,,,,,,False,
2017-08-21 17:47:22.615501,,,,,,,True,,,
2017-08-21 17:47:22.623872,,,,,,,,,True,
2017-08-21 17:47:32.615097,,,,,,,False,,,
2017-08-21 17:47:32.620500,,,,,,,,,False,
2017-08-21 17:47:36.747703,,,,,,,True,,,
2017-08-21 17:47:36.757830,,,,,,,,,True,
2017-08-21 17:48:38.748740,,,,,,,False,,,
2017-08-21 17:48:38.755489,,,,,,,,,False,
2017-08-21 17:49:08.614235,,,,,,,True,,,
2017-08-21 17:49:08.627163,,,,,,,,,True,
2017-08-21 17:49:34.616305,,,,,,,False,,,
2017-08-21 17:49:34.620396,,,,,,,,,False,
2017-08-21 17:49:42.615997,,,,,,,True,,,
2017-08-21 17:49:42.627748,,,,,,,,,True,
2017-08-21 17:49:52.615243,,,,,,,False,,,
2017-08-21 17:49:52.620223,,,,,,,,,False,
2017-08-21 17:49:55.633236,,,,,,,True,,,
2017-08-21 17:49:55.639593,,,,,,,,,True,
2017-08-21 17:50:05.633613,,,,,,,False,,,
2017-08-21 17:50:05.637925,,,,,,,,,False,
2017-08-21 17:50:59.617959,,,,,,,True,,,
2017-08-21 17:50:59.626439,,,,,,,,,True,
2017-08-21 17:51:18.614985,,,,,,,False,,,
2017-08-21 17:51:18.620370,,,,,,,,,False,
2017-08-21 17:51:28.682379,,,,,,,True,,,
2017-08-21 17:51:28.691608,,,,,,,,,True,
2017-08-21 17:51:43.614318,,,,,,,False,,,
2017-08-21 17:51:43.621822,,,,,,,,,False,
2017-08-21 17:51:45.630236,,,,,,,True,,,
2017-08-21 17:51:45.635126,,,,,,,,,True,
2017-08-21 17:51:55.632148,,,,,,,False,,,
2017-08-21 17:51:55.635545,,,,,,,,,False,
2017-08-21 17:52:35.648595,,,,,,,True,,,
2017-08-21 17:52:35.655867,,,,,,,,,True,
2017-08-21 17:52:45.627027,,,,,,,False,,,
2017-08-21 17:52:45.630135,,,,,,,,,False,
2017-08-21 17:53:19.614588,,,,,,,True,,,
2017-08-21 17:53:19.625364,,,,,,,,,True,
2017-08-21 17:53:29.615061,,,,,,,False,,,
2017-08-21 17:53:29.620580,,,,,,,,,False,
2017-08-21 17:54:23.614180,,,,,,,True,,,
2017-08-21 17:54:23.622904,,,,,,,,,True,
2017-08-21 17:54:33.616459,,,,,,,False,,,
2017-08-21 17:54:33.620517,,,,,,,,,False,
2017-08-21 17:55:42.615540,,,,,,,True,,,
2017-08-21 17:55:42.624115,,,,,,,,,True,
2017-08-21 17:56:01.626474,,,,,,,False,,,
2017-08-21 17:56:01.630490,,,,,,,,,False,
2017-08-21 17:59:52.615877,,,,,,,True,,,
2017-08-21 17:59:52.627368,,,,,,,,,True,
2017-08-21 18:00:02.614366,,,,,,,False,,,
2017-08-21 18:00:02.618469,,,,,,,,,False,
2017-08-21 18:00:04.615548,,,,,,,True,,,
2017-08-21 18:00:04.626921,,,,,,,,,True,
2017-08-21 18:00:14.616013,,,,,,,False,,,
2017-08-21 18:00:14.621784,,,,,,,,,False,
2017-08-21 18:00:48.614899,,,,,,,True,,,
2017-08-21 18:00:48.628057,,,,,,,,,True,
2017-08-21 18:00:58.616348,,,,,,,False,,,
2017-08-21 18:00:58.621606,,,,,,,,,False,
2017-08-21 18:01:00.628264,,,,,,,True,,,
2017-08-21 18:01:00.633314,,,,,,,,,True,
2017-08-21 18:01:10.624453,,,,,,,False,,,
2017-08-21 18:01:10.627634,,,,,,,,,False,
2017-08-21 18:01:42.614374,,,,,,,True,,,
2017-08-21 18:01:42.625445,,,,,,,,,True,
2017-08-21 18:01:52.614160,,,,,,,False,,,
2017-08-21 18:01:52.619763,,,,,,,,,False,
2017-08-21 18:02:40.653686,,,,,,,True,,,
2017-08-21 18:02:40.661368,,,,,,,,,True,
2017-08-21 18:02:50.635431,,,,,,,False,,,
2017-08-21 18:02:50.638983,,,,,,,,,False,
2017-08-21 18:03:23.614846,,,,,,,True,,,
2017-08-21 18:03:23.625211,,,,,,,,,True,
2017-08-21 18:03:34.615342,,,,,,,False,,,
2017-08-21 18:03:34.621523,,,,,,,,,False,
2017-08-21 18:05:09.614982,,,,,,,True,,,
2017-08-21 18:05:09.625038,,,,,,,,,True,
2017-08-21 18:05:23.614831,,,,,,,False,,,
2017-08-21 18:05:23.620541,,,,,,,,,False,
2017-08-21 18:06:15.625235,,,,,,,True,,,
2017-08-21 18:06:15.631343,,,,,,,,,True,
2017-08-21 18:06:26.618919,,,,,,,False,,,
2017-08-21 18:06:26.625058,,,,,,,,,False,
2017-08-21 18:07:53.615056,,,,,,,True,,,
2017-08-21 18:07:53.627131,,,,,,,,,True,
2017-08-21 18:08:04.613986,,,,,,,False,,,
2017-08-21 18:08:04.617664,,,,,,,,,False,
2017-08-21 18:11:34.614938,,,,,,,True,,,
2017-08-21 18:11:34.625644,,,,,,,,,True,
2017-08-21 18:11:44.615506,,,,,,,False,,,
2017-08-21 18:11:44.618996,,,,,,,,,False,
2017-08-21 18:20:25.639527,,,,,,,True,,,
2017-08-21 18:20:25.646635,,,,,,,,,True,
2017-08-21 18:20:35.636058,,,,,,,False,,,
2017-08-21 18:20:35.638975,,,,,,,,,False,
2017-08-21 18:20:38.346935,,,,,,,True,,,
2017-08-21 18:20:38.357955,,,,,,,,,True,
2017-08-21 18:20:54.614343,,,,,,,False,,,
2017-08-21 18:20:54.620592,,,,,,,,,False,
2017-08-21 18:21:19.615130,,,,,,,True,,,
2017-08-21 18:21:19.626190,,,,,,,,,True,
2017-08-21 18:22:15.613068,,,,,True,,,,,
2017-08-21 18:22:27.614804,,,,,,,False,,,
2017-08-21 18:22:29.599746,,,,,False,,,,,
2017-08-21 18:22:29.606225,,,,,,,,,False,
2017-08-21 18:24:21.599779,,,,,True,,,,,
2017-08-21 18:24:21.611416,,,,,,,,,True,
2017-08-21 18:24:23.620705,,,,,,,True,,,
2017-08-21 18:24:35.649746,,,,,False,,,,,
2017-08-21 18:24:46.615457,,,,,,,False,,,
2017-08-21 18:24:46.619030,,,,,,,,,False,
2017-08-21 18:25:27.615000,,,,,,,True,,,
2017-08-21 18:25:27.623173,,,,,,,,,True,
2017-08-21 18:25:37.615458,,,,,,,False,,,
2017-08-21 18:25:37.620674,,,,,,,,,False,
2017-08-21 18:26:03.613786,,,,,,,True,,,
2017-08-21 18:26:03.622543,,,,,,,,,True,
2017-08-21 18:26:14.615178,,,,,,,False,,,
2017-08-21 18:26:14.620562,,,,,,,,,False,
2017-08-21 18:27:13.615390,,,,,,,True,,,
2017-08-21 18:27:13.625279,,,,,,,,,True,
2017-08-21 18:27:37.614849,,,,,,,False,,,
2017-08-21 18:27:37.623267,,,,,,,,,False,
2017-08-21 18:28:15.628398,,,,,,,True,,,
2017-08-21 18:28:15.634813,,,,,,,,,True,
2017-08-21 18:28:29.614449,,,,,,,False,,,
2017-08-21 18:28:29.621621,,,,,,,,,False,
2017-08-21 18:31:52.614962,,,,,,,True,,,
2017-08-21 18:31:52.624941,,,,,,,,,True,
2017-08-21 18:31:56.599163,,,,,True,,,,,
2017-08-21 18:32:02.614741,,,,,,,False,,,
2017-08-21 18:32:06.599431,,,,,False,,,,,
2017-08-21 18:32:06.605677,,,,,,,,,False,
2017-08-21 18:32:43.602529,,,,,True,,,,,
2017-08-21 18:32:43.614046,,,,,,,,,True,
2017-08-21 18:32:47.614163,,,,,,,True,,,
2017-08-21 18:32:52.600678,,,,,False,,,,,
2017-08-21 18:33:00.626327,,,,,,,False,,,
2017-08-21 18:33:00.629849,,,,,,,,,False,
2017-08-21 18:33:55.626840,,,,,,,True,,,
2017-08-21 18:33:55.632358,,,,,,,,,True,
2017-08-21 18:34:00.614681,,,,,True,,,,,
2017-08-21 18:34:09.705184,,,,,,,False,,,
2017-08-21 18:34:11.599623,,,,,False,,,,,
2017-08-21 18:34:11.603173,,,,,,,,,False,
2017-08-21 18:34:19.599463,,,,,True,,,,,
2017-08-21 18:34:19.614755,,,,,,,,,True,
2017-08-21 18:34:21.614868,,,,,,,True,,,
2017-08-21 18:34:30.629707,,,,,False,,,,,
2017-08-21 18:34:52.599380,,,,,True,,,,,
2017-08-21 18:35:02.599192,,,,,False,,,,,
2017-08-21 18:35:02.614983,,,,,,,False,,,
2017-08-21 18:35:02.619211,,,,,,,,,False,
2017-08-21 18:35:27.601015,,,,,True,,,,,
2017-08-21 18:35:27.610967,,,,,,,,,True,
2017-08-21 18:35:29.614348,,,,,,,True,,,
2017-08-21 18:35:38.603587,,,,,False,,,,,
2017-08-21 18:35:44.614263,,,,,,,False,,,
2017-08-21 18:35:44.617673,,,,,,,,,False,
2017-08-21 18:49:36.623915,,,,,,,True,,,
2017-08-21 18:49:36.630124,,,,,,,,,True,
2017-08-21 18:49:37.600151,,,,,True,,,,,
2017-08-21 18:49:47.600537,,,,,False,,,,,
2017-08-21 18:49:49.615011,,,,,,,False,,,
2017-08-21 18:49:49.621234,,,,,,,,,False,
2017-08-21 18:50:14.598939,,,,,True,,,,,
2017-08-21 18:50:14.609200,,,,,,,,,True,
2017-08-21 18:50:16.620542,,,,,,,True,,,
2017-08-21 18:50:24.599600,,,,,False,,,,,
2017-08-21 18:50:30.642140,,,,,,,False,,,
2017-08-21 18:50:30.645342,,,,,,,,,False,
2017-08-21 18:53:10.625034,,,,,,,True,,,
2017-08-21 18:53:10.629776,,,,,,,,,True,
2017-08-21 18:53:35.629017,,,,,,,False,,,
2017-08-21 18:53:35.632626,,,,,,,,,False,
2017-08-21 18:54:05.626754,,,,,,,True,,,
2017-08-21 18:54:05.632655,,,,,,,,,True,
2017-08-21 18:54:15.622340,,,,,,,False,,,
2017-08-21 18:54:15.625662,,,,,,,,,False,
2017-08-21 18:54:27.614140,,,,,,,True,,,
2017-08-21 18:54:27.622711,,,,,,,,,True,
2017-08-21 18:54:53.614654,,,,,,,False,,,
2017-08-21 18:54:53.623666,,,,,,,,,False,
2017-08-21 18:56:59.613816,,,,,,,True,,,
2017-08-21 18:56:59.621572,,,,,,,,,True,
2017-08-21 18:57:08.614886,,,,,,,False,,,
2017-08-21 18:57:08.622530,,,,,,,,,False,
2017-08-21 18:57:14.747592,,,,,,,True,,,
2017-08-21 18:57:14.765395,,,,,,,,,True,
2017-08-21 18:57:33.615614,,,,,,,False,,,
2017-08-21 18:57:33.621666,,,,,,,,,False,
2017-08-21 18:57:43.614750,,,,,,,True,,,
2017-08-21 18:57:43.624771,,,,,,,,,True,
2017-08-21 18:57:52.615201,,,,,,,False,,,
2017-08-21 18:57:52.618934,,,,,,,,,False,
2017-08-21 18:57:58.627088,,,,,,,True,,,
2017-08-21 18:57:58.635384,,,,,,,,,True,
2017-08-21 18:58:06.632391,,,,,,,False,,,
2017-08-21 18:58:06.638310,,,,,,,,,False,
2017-08-21 18:58:08.625748,,,,,,,True,,,
2017-08-21 18:58:08.633870,,,,,,,,,True,
2017-08-21 18:58:16.757478,,,,,,,False,,,
2017-08-21 18:58:16.763247,,,,,,,,,False,
2017-08-21 18:58:18.614676,,,,,,,True,,,
2017-08-21 18:58:18.622684,,,,,,,,,True,
2017-08-21 18:58:40.627622,,,,,,,False,,,
2017-08-21 18:58:40.630648,,,,,,,,,False,
2017-08-21 18:59:08.613596,,,,,,,True,,,
2017-08-21 18:59:08.621560,,,,,,,,,True,
2017-08-21 18:59:25.626883,,,,,,,False,,,
2017-08-21 18:59:25.630665,,,,,,,,,False,
2017-08-21 18:59:51.614672,,,,,,,True,,,
2017-08-21 18:59:51.623734,,,,,,,,,True,
2017-08-21 19:00:07.614244,,,,,,,False,,,
2017-08-21 19:00:07.621244,,,,,,,,,False,
2017-08-21 19:01:48.614943,,,,,,,True,,,
2017-08-21 19:01:48.624542,,,,,,,,,True,
2017-08-21 19:01:58.615467,,,,,,,False,,,
2017-08-21 19:01:58.619377,,,,,,,,,False,
2017-08-21 19:02:06.615454,,,,,,,True,,,
2017-08-21 19:02:06.624104,,,,,,,,,True,
2017-08-21 19:02:33.585917,,True,,,,,,,,
2017-08-21 19:02:51.586147,,False,,,,,,,,
2017-08-21 19:02:55.951158,,,,,,,False,,,
2017-08-21 19:02:55.954609,,,,,,,,,False,
2017-08-21 19:03:01.625948,,,,,,,True,,,
2017-08-21 19:03:01.632543,,,,,,,,,True,
2017-08-21 19:03:16.614821,,,,,,,False,,,
2017-08-21 19:03:16.617781,,,,,,,,,False,
2017-08-21 19:03:55.629064,,,,,,,True,,,
2017-08-21 19:03:55.635870,,,,,,,,,True,
2017-08-21 19:04:09.615102,,,,,,,False,,,
2017-08-21 19:04:09.618773,,,,,,,,,False,
2017-08-21 19:04:43.618306,,,,,,,True,,,
2017-08-21 19:04:43.627048,,,,,,,,,True,
2017-08-21 19:04:53.615864,,,,,,,False,,,
2017-08-21 19:04:53.619129,,,,,,,,,False,
2017-08-21 19:05:21.615480,,,,,,,True,,,
2017-08-21 19:05:21.623629,,,,,,,,,True,
2017-08-21 19:05:30.646982,,,,,,,False,,,
2017-08-21 19:05:30.650782,,,,,,,,,False,
2017-08-21 19:10:26.614357,,,,,,,True,,,
2017-08-21 19:10:26.622304,,,,,,,,,True,
2017-08-21 19:11:32.615944,,,,,,,False,,,
2017-08-21 19:11:32.619520,,,,,,,,,False,
2017-08-21 19:11:33.617574,,,,,,,True,,,
2017-08-21 19:11:33.629981,,,,,,,,,True,
2017-08-21 19:11:45.708674,,True,,,,,,,,
2017-08-21 19:12:01.608713,,,,,True,,,,,
2017-08-21 19:12:07.586468,,False,,,,,,,,
2017-08-21 19:12:11.755478,,,,,,,False,,,
2017-08-21 19:12:15.616003,,,,,False,,,,,
2017-08-21 19:12:15.622384,,,,,,,,,False,
2017-08-21 19:13:07.614466,,,,,,,True,,,
2017-08-21 19:13:07.624392,,,,,,,,,True,
2017-08-21 19:13:17.614112,,,,,,,False,,,
2017-08-21 19:13:17.617947,,,,,,,,,False,
2017-08-21 19:13:22.599519,,,,,True,,,,,
2017-08-21 19:13:22.609583,,,,,,,,,True,
2017-08-21 19:13:30.646157,,,,,,,True,,,
2017-08-21 19:13:40.619894,,,,,False,,,,,
2017-08-21 19:13:54.651207,,,,,,,False,,,
2017-08-21 19:13:54.654412,,,,,,,,,False,
2017-08-21 19:14:35.705881,,,,,,,True,,,
2017-08-21 19:14:35.712156,,,,,,,,,True,
2017-08-21 19:14:49.612931,,,,,,,False,,,
2017-08-21 19:14:49.622194,,,,,,,,,False,
2017-08-21 19:14:54.615860,,,,,,,True,,,
2017-08-21 19:14:54.627255,,,,,,,,,True,
2017-08-21 19:15:14.615386,,,,,,,False,,,
2017-08-21 19:15:14.620797,,,,,,,,,False,
2017-08-21 19:15:40.626389,,,,,,,True,,,
2017-08-21 19:15:40.632355,,,,,,,,,True,
2017-08-21 19:15:59.615680,,,,,,,False,,,
2017-08-21 19:15:59.622551,,,,,,,,,False,
2017-08-21 19:16:13.614544,,,,,,,True,,,
2017-08-21 19:16:13.622580,,,,,,,,,True,
2017-08-21 19:16:38.614115,,,,,,,False,,,
2017-08-21 19:16:38.619845,,,,,,,,,False,
2017-08-21 19:18:32.614775,,,,,,,True,,,
2017-08-21 19:18:32.623628,,,,,,,,,True,
2017-08-21 19:19:06.614476,,,,,,,False,,,
2017-08-21 19:19:06.620197,,,,,,,,,False,
2017-08-21 19:20:49.614660,,,,,,,True,,,
2017-08-21 19:20:49.623096,,,,,,,,,True,
2017-08-21 19:21:00.628806,,,,,,,False,,,
2017-08-21 19:21:00.632520,,,,,,,,,False,
2017-08-21 19:28:36.615310,,,,,,,True,,,
2017-08-21 19:28:36.623789,,,,,,,,,True,
2017-08-21 19:28:54.617528,,,,,,,False,,,
2017-08-21 19:28:54.625468,,,,,,,,,False,
2017-08-21 19:32:02.616170,,,,,,,True,,,
2017-08-21 19:32:02.625516,,,,,,,,,True,
2017-08-21 19:32:16.616172,,,,,,,False,,,
2017-08-21 19:32:16.619983,,,,,,,,,False,
2017-08-21 19:32:18.614663,,,,,,,True,,,
2017-08-21 19:32:18.623229,,,,,,,,,True,
2017-08-21 19:32:42.614604,,,,,,,False,,,
2017-08-21 19:32:42.618473,,,,,,,,,False,
2017-08-21 19:32:49.614649,,,,,,,True,,,
2017-08-21 19:32:49.625091,,,,,,,,,True,
2017-08-21 19:32:57.618847,,,,,,,False,,,
2017-08-21 19:32:57.626749,,,,,,,,,False,
2017-08-21 19:37:33.613849,,,,,,,True,,,
2017-08-21 19:37:33.623662,,,,,,,,,True,
2017-08-21 19:37:56.615622,,,,,,,False,,,
2017-08-21 19:37:56.622817,,,,,,,,,False,
2017-08-21 19:41:28.620698,,,,,,,True,,,
2017-08-21 19:41:28.633302,,,,,,,,,True,
2017-08-21 19:41:51.598824,,,,,True,,,,,
2017-08-21 19:41:59.615198,,,,,,,False,,,
2017-08-21 19:42:01.607449,,,,,False,,,,,
2017-08-21 19:42:01.613757,,,,,,,,,False,
2017-08-21 19:42:50.713494,,,,,True,,,,,
2017-08-21 19:42:50.722522,,,,,,,,,True,
2017-08-21 19:42:53.614927,,,,,,,True,,,
2017-08-21 19:43:05.611331,,,,,False,,,,,
2017-08-21 19:43:09.614633,,,,,,,False,,,
2017-08-21 19:43:09.620397,,,,,,,,,False,
2017-08-21 19:43:25.631471,,,,,,,True,,,
2017-08-21 19:43:25.637575,,,,,,,,,True,
2017-08-21 19:43:35.627682,,,,,,,False,,,
2017-08-21 19:43:35.631377,,,,,,,,,False,
2017-08-21 19:48:50.627129,,,,,,,True,,,
2017-08-21 19:48:50.633709,,,,,,,,,True,
2017-08-21 19:48:56.780259,,,,,True,,,,,
2017-08-21 19:49:07.617564,,,,,,,False,,,
2017-08-21 19:49:09.614949,,,,,,,True,,,
2017-08-21 19:49:15.610789,,,,,False,,,,,
2017-08-21 19:49:17.614400,,,,,,,False,,,
2017-08-21 19:49:17.620323,,,,,,,,,False,
2017-08-21 19:55:53.614913,,,,,,,True,,,
2017-08-21 19:55:53.622904,,,,,,,,,True,
2017-08-21 19:56:03.919686,,,,,,,False,,,
2017-08-21 19:56:03.925310,,,,,,,,,False,
2017-08-21 19:56:07.613354,,,,,,,True,,,
2017-08-21 19:56:07.621256,,,,,,,,,True,
2017-08-21 19:56:16.613354,,,,,,,False,,,
2017-08-21 19:56:16.617151,,,,,,,,,False,
2017-08-21 19:59:27.614479,,,,,,,True,,,
2017-08-21 19:59:27.624241,,,,,,,,,True,
2017-08-21 19:59:51.598064,,,,,True,,,,,
2017-08-21 19:59:59.615255,,,,,,,False,,,
2017-08-21 20:00:03.613946,,,,,,,True,,,
2017-08-21 20:00:34.614403,,,,,,,False,,,
2017-08-21 20:00:59.605015,,,,,False,,,,,
2017-08-21 20:00:59.611225,,,,,,,,,False,
2017-08-21 20:01:03.600088,,,,,True,,,,,
2017-08-21 20:01:03.609005,,,,,,,,,True,
2017-08-21 20:01:13.599198,,,,,False,,,,,
2017-08-21 20:01:13.605118,,,,,,,,,False,
2017-08-21 20:01:22.614694,,,,,,,True,,,
2017-08-21 20:01:22.623085,,,,,,,,,True,
2017-08-21 20:01:24.584978,,True,,,,,,,,
2017-08-21 20:01:26.600011,,,,,True,,,,,
2017-08-21 20:01:44.585650,,False,,,,,,,,
2017-08-21 20:01:58.600819,,,,,False,,,,,
2017-08-21 20:02:02.614946,,,,,,,False,,,
2017-08-21 20:02:02.620666,,,,,,,,,False,
2017-08-21 20:02:21.619386,,,,,,,True,,,
2017-08-21 20:02:21.627635,,,,,,,,,True,
2017-08-21 20:02:31.614181,,,,,,,False,,,
2017-08-21 20:02:31.618016,,,,,,,,,False,
2017-08-21 20:02:35.623047,,,,,,,True,,,
2017-08-21 20:02:35.627044,,,,,,,,,True,
2017-08-21 20:02:45.761955,,,,,,,False,,,
2017-08-21 20:02:45.765706,,,,,,,,,False,
2017-08-21 20:02:47.614949,,,,,,,True,,,
2017-08-21 20:02:47.626212,,,,,,,,,True,
2017-08-21 20:03:01.622820,,,,,,,False,,,
2017-08-21 20:03:01.627125,,,,,,,,,False,
2017-08-21 20:03:13.601034,,,,,True,,,,,
2017-08-21 20:03:13.616665,,,,,,,,,True,
2017-08-21 20:03:13.620904,,,,,,,True,,,
2017-08-21 20:03:27.634617,,,,,False,,,,,
2017-08-21 20:03:27.662412,,,,,,,False,,,
2017-08-21 20:03:27.666253,,,,,,,,,False,
2017-08-21 20:03:48.613502,,,,,,,True,,,
2017-08-21 20:03:48.623089,,,,,,,,,True,
2017-08-21 20:03:57.614356,,,,,,,False,,,
2017-08-21 20:03:57.617586,,,,,,,,,False,
2017-08-21 20:06:52.762015,,,,,,,True,,,
2017-08-21 20:06:52.770086,,,,,,,,,True,
2017-08-21 20:07:02.616042,,,,,,,False,,,
2017-08-21 20:07:02.618619,,,,,,,,,False,
2017-08-21 20:07:23.747818,,,,,,,True,,,
2017-08-21 20:07:23.760094,,,,,,,,,True,
2017-08-21 20:07:37.613901,,,,,,,False,,,
2017-08-21 20:07:37.619590,,,,,,,,,False,
2017-08-21 20:07:39.614921,,,,,,,True,,,
2017-08-21 20:07:39.623466,,,,,,,,,True,
2017-08-21 20:07:49.615375,,,,,,,False,,,
2017-08-21 20:07:49.622712,,,,,,,,,False,
2017-08-21 20:09:04.613416,,,,,,,True,,,
2017-08-21 20:09:04.621423,,,,,,,,,True,
2017-08-21 20:09:24.615354,,,,,,,False,,,
2017-08-21 20:09:24.620598,,,,,,,,,False,
2017-08-21 20:09:33.617074,,,,,,,True,,,
2017-08-21 20:09:33.627094,,,,,,,,,True,
2017-08-21 20:09:43.615038,,,,,,,False,,,
2017-08-21 20:09:43.618772,,,,,,,,,False,
2017-08-21 20:10:39.613835,,,,,,,True,,,
2017-08-21 20:10:39.623558,,,,,,,,,True,
2017-08-21 20:10:49.614954,,,,,,,False,,,
2017-08-21 20:10:49.620752,,,,,,,,,False,
2017-08-21 20:10:51.615120,,,,,,,True,,,
2017-08-21 20:10:51.627752,,,,,,,,,True,
2017-08-21 20:11:01.624012,,,,,,,False,,,
2017-08-21 20:11:01.627007,,,,,,,,,False,
2017-08-21 20:12:06.616866,,,,,,,True,,,
2017-08-21 20:12:06.627049,,,,,,,,,True,
2017-08-21 20:12:22.614827,,,,,,,False,,,
2017-08-21 20:12:22.620674,,,,,,,,,False,
2017-08-21 20:13:45.630851,,,,,,,True,,,
2017-08-21 20:13:45.635565,,,,,,,,,True,
2017-08-21 20:13:59.614346,,,,,,,False,,,
2017-08-21 20:13:59.620479,,,,,,,,,False,
2017-08-21 20:14:15.630064,,,,,,,True,,,
2017-08-21 20:14:15.636787,,,,,,,,,True,
2017-08-21 20:14:48.614467,,,,,,,False,,,
2017-08-21 20:14:48.617836,,,,,,,,,False,
2017-08-21 20:14:58.614774,,,,,,,True,,,
2017-08-21 20:14:58.625812,,,,,,,,,True,
2017-08-21 20:15:21.615055,,,,,,,False,,,
2017-08-21 20:15:21.620548,,,,,,,,,False,
2017-08-21 20:21:15.642803,,,,,,,True,,,
2017-08-21 20:21:15.647494,,,,,,,,,True,
2017-08-21 20:21:30.643505,,,,,,,False,,,
2017-08-21 20:21:30.648180,,,,,,,,,False,
2017-08-21 20:21:51.613197,,,,,,,True,,,
2017-08-21 20:21:51.620928,,,,,,,,,True,
2017-08-21 20:22:15.627034,,,,,,,False,,,
2017-08-21 20:22:15.632852,,,,,,,,,False,
2017-08-21 21:00:09.617211,,,,,,,True,,,
2017-08-21 21:00:09.627172,,,,,,,,,True,
2017-08-21 21:00:18.614920,,,,,,,False,,,
2017-08-21 21:00:18.621830,,,,,,,,,False,
2017-08-21 21:02:47.614923,,,,,,,True,,,
2017-08-21 21:02:47.624336,,,,,,,,,True,
2017-08-21 21:02:58.613845,,,,,,,False,,,
2017-08-21 21:02:58.619775,,,,,,,,,False,
2017-08-21 21:05:16.614278,,,,,,,True,,,
2017-08-21 21:05:16.622542,,,,,,,,,True,
2017-08-21 21:05:25.626146,,,,,,,False,,,
2017-08-21 21:05:25.629206,,,,,,,,,False,
2017-08-21 21:10:16.617598,,,,,,,True,,,
2017-08-21 21:10:16.627961,,,,,,,,,True,
2017-08-21 21:10:26.614684,,,,,,,False,,,
2017-08-21 21:10:26.618065,,,,,,,,,False,
2017-08-21 21:15:27.614475,,,,,,,True,,,
2017-08-21 21:15:27.622894,,,,,,,,,True,
2017-08-21 21:15:37.614989,,,,,,,False,,,
2017-08-21 21:15:37.618323,,,,,,,,,False,
2017-08-21 21:16:30.638545,,,,,,,True,,,
2017-08-21 21:16:30.643450,,,,,,,,,True,
2017-08-21 21:16:42.795864,,,,,True,,,,,
2017-08-21 21:16:54.612538,,,,,,,False,,,
2017-08-21 21:17:01.605129,,,,,False,,,,,
2017-08-21 21:17:01.611489,,,,,,,,,False,
2017-08-21 21:17:03.599187,,,,,True,,,,,
2017-08-21 21:17:03.615190,,,,,,,,,True,
2017-08-21 21:17:06.614937,,,,,,,True,,,
2017-08-21 21:17:16.599391,,,,,False,,,,,
2017-08-21 21:17:20.629552,,,,,,,False,,,
2017-08-21 21:17:20.632021,,,,,,,,,False,
2017-08-21 21:17:28.613893,,,,,,,True,,,
2017-08-21 21:17:28.624466,,,,,,,,,True,
2017-08-21 21:17:43.619161,,,,,,,False,,,
2017-08-21 21:17:43.628861,,,,,,,,,False,
2017-08-21 21:18:35.630514,,,,,,,True,,,
2017-08-21 21:18:35.636836,,,,,,,,,True,
2017-08-21 21:18:45.629508,,,,,,,False,,,
2017-08-21 21:18:45.632489,,,,,,,,,False,
2017-08-21 21:19:14.614141,,,,,,,True,,,
2017-08-21 21:19:14.622744,,,,,,,,,True,
2017-08-21 21:19:18.599330,,,,,True,,,,,
2017-08-21 21:19:26.599369,,,,,False,,,,,
2017-08-21 21:19:28.614283,,,,,,,False,,,
2017-08-21 21:19:28.617869,,,,,,,,,False,
2017-08-21 21:22:02.599969,,,,,True,,,,,
2017-08-21 21:22:02.611566,,,,,,,,,True,
2017-08-21 21:22:04.615601,,,,,,,True,,,
2017-08-21 21:22:16.599925,,,,,False,,,,,
2017-08-21 21:22:40.600118,,True,,,,,,,,
2017-08-21 21:22:50.606565,,False,,,,,,,,
2017-08-21 21:22:58.584059,,True,,,,,,,,
2017-08-21 21:23:09.616412,,,,,,,False,,,
2017-08-21 21:23:17.614820,,,,,,,True,,,
2017-08-21 21:24:08.585847,,False,,,,,,,,
2017-08-21 21:24:18.748037,,,,,,,False,,,
2017-08-21 21:24:18.754250,,,,,,,,,False,
2017-08-21 21:26:45.626604,,,,,,,True,,,
2017-08-21 21:26:45.632965,,,,,,,,,True,
2017-08-21 21:27:03.664022,,,,,,,False,,,
2017-08-21 21:27:03.669072,,,,,,,,,False,
2017-08-21 21:27:17.615423,,,,,,,True,,,
2017-08-21 21:27:17.625608,,,,,,,,,True,
2017-08-21 21:27:29.585924,,True,,,,,,,,
